"CurSim","missingprop_autocor","missingness","type","param","value","missingnessVersion","SE"
1,"propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion","ar1",0.678137540264303,"J",0.0566032331510657
1,"propMissAct_0.46_autoCorr_0","MAR","Data Deletion","ar1",0.774760794871807,"K",0.0480624452963788
1,"propMissAct_0.54_autoCorr_0.02","MAR","Data Deletion","ar1",0.641585149645379,"L",0.0603745197121703
1,"propMissAct_0.66_autoCorr_0.08","MAR","Data Deletion","ar1",0.589902210823672,"M",0.0753847073258479
1,"propMissAct_0.66_autoCorr_0.01","MAR","Data Deletion","ar1",0.833200834162602,"N",0.0513254718582823
1,"propMissAct_0.66_autoCorr_0.09","MAR","Data Deletion","ar1",0.740922674108165,"O",0.0648343799981632
1,"propMissAct_0.79_autoCorr_0.03","MAR","Data Deletion","ar1",0.856430774717755,"P",0.0607661168543454
1,"y","MAR","Data Deletion","intercept",1.99425316905762,"A",0.390468961175523
1,"propMissAct_0.08_autoCorr_0.08","MAR","Data Deletion","intercept",1.86884675582645,"B",0.394378859214965
1,"propMissAct_0.1_autoCorr_0.01","MAR","Data Deletion","intercept",1.98109278505284,"C",0.404478473684668
1,"propMissAct_0.16_autoCorr_0.06","MAR","Data Deletion","intercept",2.11526861311667,"D",0.414976278337008
1,"propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion","intercept",1.32285141431832,"E",0.40283186443401
1,"propMissAct_0.25_autoCorr_0","MAR","Data Deletion","intercept",1.96160002319918,"F",0.442321175007202
1,"propMissAct_0.29_autoCorr_0.03","MAR","Data Deletion","intercept",2.01511481031827,"G",0.508044216560364
1,"propMissAct_0.37_autoCorr_0.04","MAR","Data Deletion","intercept",1.76334860164285,"H",0.465188321011586
1,"propMissAct_0.38_autoCorr_0.04","MAR","Data Deletion","intercept",3.29281008697237,"I",0.54140227833374
1,"propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion","intercept",1.83211934948315,"J",0.553585287830692
1,"propMissAct_0.46_autoCorr_0","MAR","Data Deletion","intercept",3.36407175461234,"K",0.632765430092831
1,"propMissAct_0.54_autoCorr_0.02","MAR","Data Deletion","intercept",1.47522120801807,"L",0.500499273366124
1,"propMissAct_0.66_autoCorr_0.08","MAR","Data Deletion","intercept",1.49448797132813,"M",0.551415310261284
1,"propMissAct_0.66_autoCorr_0.01","MAR","Data Deletion","intercept",4.75718033342199,"N",1.03212921115575
1,"propMissAct_0.66_autoCorr_0.09","MAR","Data Deletion","intercept",2.40603016574975,"O",0.712472565961573
1,"propMissAct_0.79_autoCorr_0.03","MAR","Data Deletion","intercept",3.5642643685279,"P",1.10548140100325
1,"y","MAR","Data Deletion","light",0.0157448269348997,"A",0.00140224190019806
1,"propMissAct_0.08_autoCorr_0.08","MAR","Data Deletion","light",0.0163403395491265,"B",0.00143090453812945
1,"propMissAct_0.1_autoCorr_0.01","MAR","Data Deletion","light",0.015725880053961,"C",0.00149788221736993
1,"propMissAct_0.16_autoCorr_0.06","MAR","Data Deletion","light",0.0154973644906285,"D",0.00154714525363479
1,"propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion","light",0.0177831336228648,"E",0.00147877103701142
1,"propMissAct_0.25_autoCorr_0","MAR","Data Deletion","light",0.0155657121138811,"F",0.00164299014085827
1,"propMissAct_0.29_autoCorr_0.03","MAR","Data Deletion","light",0.0165959546942262,"G",0.00174798800553743
1,"propMissAct_0.37_autoCorr_0.04","MAR","Data Deletion","light",0.0161324343661604,"H",0.0017953706520252
1,"propMissAct_0.38_autoCorr_0.04","MAR","Data Deletion","light",0.0153903238874273,"I",0.001743863973653
1,"propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion","light",0.0170148645315604,"J",0.0021385182294621
1,"propMissAct_0.46_autoCorr_0","MAR","Data Deletion","light",0.0136634753714479,"K",0.00207043430026359
1,"propMissAct_0.54_autoCorr_0.02","MAR","Data Deletion","light",0.0169270826395787,"L",0.00192836555959054
1,"propMissAct_0.66_autoCorr_0.08","MAR","Data Deletion","light",0.0185855516793391,"M",0.00217103192476364
1,"propMissAct_0.66_autoCorr_0.01","MAR","Data Deletion","light",0.0165249387506042,"N",0.00245772463115479
1,"propMissAct_0.66_autoCorr_0.09","MAR","Data Deletion","light",0.0162165290851645,"O",0.00249947350943321
1,"propMissAct_0.79_autoCorr_0.03","MAR","Data Deletion","light",0.00786217746270483,"P",0.00285541807148906
1,"y","MAR","Data Deletion","discharge",-1.65637122675135,"A",0.520105534242331
1,"propMissAct_0.08_autoCorr_0.08","MAR","Data Deletion","discharge",-1.62280543428841,"B",0.533913879076707
1,"propMissAct_0.1_autoCorr_0.01","MAR","Data Deletion","discharge",-1.64633854783778,"C",0.524047291113646
1,"propMissAct_0.16_autoCorr_0.06","MAR","Data Deletion","discharge",-1.8959115479302,"D",0.55439958958729
1,"propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion","discharge",-0.81897666025765,"E",0.504852469392716
1,"propMissAct_0.25_autoCorr_0","MAR","Data Deletion","discharge",-1.44100898467243,"F",0.622548244379075
1,"propMissAct_0.29_autoCorr_0.03","MAR","Data Deletion","discharge",-2.08808951236007,"G",0.878371141055343
1,"propMissAct_0.37_autoCorr_0.04","MAR","Data Deletion","discharge",-1.63851833865931,"H",0.555518023738773
1,"propMissAct_0.38_autoCorr_0.04","MAR","Data Deletion","discharge",-5.53180843968663,"I",0.751212124224396
1,"propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion","discharge",-1.37237038832362,"J",0.673917947565958
1,"propMissAct_0.46_autoCorr_0","MAR","Data Deletion","discharge",-4.43819814512986,"K",0.958965811112673
1,"propMissAct_0.54_autoCorr_0.02","MAR","Data Deletion","discharge",-0.760661443097547,"L",0.611935317076803
1,"propMissAct_0.66_autoCorr_0.08","MAR","Data Deletion","discharge",-1.48223371624876,"M",0.700893301272099
1,"propMissAct_0.66_autoCorr_0.01","MAR","Data Deletion","discharge",-10.6109180176878,"N",2.13485015757344
1,"propMissAct_0.66_autoCorr_0.09","MAR","Data Deletion","discharge",-3.11843868433327,"O",1.06628034071959
1,"propMissAct_0.79_autoCorr_0.03","MAR","Data Deletion","discharge",-2.38379316926889,"P",1.72809856152967
1,"y","MAR","Data Deletion","sigma",1.41706375371516,"A",NA
1,"propMissAct_0.08_autoCorr_0.08","MAR","Data Deletion","sigma",1.47410366150318,"B",NA
1,"propMissAct_0.1_autoCorr_0.01","MAR","Data Deletion","sigma",1.41722007749679,"C",NA
1,"propMissAct_0.16_autoCorr_0.06","MAR","Data Deletion","sigma",1.55755697118777,"D",NA
1,"propMissAct_0.2_autoCorr_0.05","MAR","Data Deletion","sigma",1.35369931468808,"E",NA
1,"propMissAct_0.25_autoCorr_0","MAR","Data Deletion","sigma",1.64667427321987,"F",NA
1,"propMissAct_0.29_autoCorr_0.03","MAR","Data Deletion","sigma",1.55634813195414,"G",NA
1,"propMissAct_0.37_autoCorr_0.04","MAR","Data Deletion","sigma",1.38388766716194,"H",NA
1,"propMissAct_0.38_autoCorr_0.04","MAR","Data Deletion","sigma",1.30088113049536,"I",NA
1,"propMissAct_0.49_autoCorr_0.02","MAR","Data Deletion","sigma",1.71915532373603,"J",NA
1,"propMissAct_0.46_autoCorr_0","MAR","Data Deletion","sigma",1.48658620996171,"K",NA
1,"propMissAct_0.54_autoCorr_0.02","MAR","Data Deletion","sigma",1.58606511456551,"L",NA
1,"propMissAct_0.66_autoCorr_0.08","MAR","Data Deletion","sigma",1.4554715576811,"M",NA
1,"propMissAct_0.66_autoCorr_0.01","MAR","Data Deletion","sigma",1.29694075879217,"N",NA
1,"propMissAct_0.66_autoCorr_0.09","MAR","Data Deletion","sigma",1.39157669469325,"O",NA
1,"propMissAct_0.79_autoCorr_0.03","MAR","Data Deletion","sigma",1.34429361844933,"P",NA
1,"y","MAR","Kalman filter","ar1",0.718629331628186,"A",0.0383432032340804
1,"propMissAct_0.08_autoCorr_0.08","MAR","Kalman filter","ar1",0.700003518759968,"B",0.0398546316986194
1,"propMissAct_0.1_autoCorr_0.01","MAR","Kalman filter","ar1",0.721232044085167,"C",0.0396896088693615
1,"propMissAct_0.16_autoCorr_0.06","MAR","Kalman filter","ar1",0.73287257277136,"D",0.0394816237352406
1,"propMissAct_0.2_autoCorr_0.05","MAR","Kalman filter","ar1",0.71412275708754,"E",0.0396644774925149
1,"propMissAct_0.25_autoCorr_0","MAR","Kalman filter","ar1",0.724877545062271,"F",0.0417228757576672
1,"propMissAct_0.29_autoCorr_0.03","MAR","Kalman filter","ar1",0.694050368423993,"G",0.0465066141075817
1,"propMissAct_0.37_autoCorr_0.04","MAR","Kalman filter","ar1",0.771152071782404,"H",0.0382431015157464
1,"propMissAct_0.38_autoCorr_0.04","MAR","Kalman filter","ar1",0.830545795100371,"I",0.0330548060603498
1,"propMissAct_0.49_autoCorr_0.02","MAR","Kalman filter","ar1",0.711714732161677,"J",0.0480836472088982
1,"propMissAct_0.46_autoCorr_0","MAR","Kalman filter","ar1",0.789553546762623,"K",0.0400657964479647
1,"propMissAct_0.54_autoCorr_0.02","MAR","Kalman filter","ar1",0.748521906219392,"L",0.0437246694870217
1,"propMissAct_0.66_autoCorr_0.08","MAR","Kalman filter","ar1",0.81272704626636,"M",0.040687098645758
1,"propMissAct_0.66_autoCorr_0.01","MAR","Kalman filter","ar1",0.86112563776162,"N",0.034917887965607
1,"propMissAct_0.66_autoCorr_0.09","MAR","Kalman filter","ar1",0.874098582433324,"O",0.0316053586254363
1,"propMissAct_0.79_autoCorr_0.03","MAR","Kalman filter","ar1",0.912878168475937,"P",0.0297344235551786
1,"y","MAR","Kalman filter","intercept",1.98737198052795,"A",0.391626836931665
1,"propMissAct_0.08_autoCorr_0.08","MAR","Kalman filter","intercept",1.84069361936656,"B",0.394551961061739
1,"propMissAct_0.1_autoCorr_0.01","MAR","Kalman filter","intercept",2.04892132859302,"C",0.402975579899735
1,"propMissAct_0.16_autoCorr_0.06","MAR","Kalman filter","intercept",2.05600802597605,"D",0.4108045545656
1,"propMissAct_0.2_autoCorr_0.05","MAR","Kalman filter","intercept",1.15741375507178,"E",0.40730176042342
1,"propMissAct_0.25_autoCorr_0","MAR","Kalman filter","intercept",1.91181129531166,"F",0.443884761165019
1,"propMissAct_0.29_autoCorr_0.03","MAR","Kalman filter","intercept",1.75232657711434,"G",0.502897722097184
1,"propMissAct_0.37_autoCorr_0.04","MAR","Kalman filter","intercept",1.47939964751942,"H",0.449949709318558
1,"propMissAct_0.38_autoCorr_0.04","MAR","Kalman filter","intercept",3.48834702547492,"I",0.539532692407084
1,"propMissAct_0.49_autoCorr_0.02","MAR","Kalman filter","intercept",1.58864806912863,"J",0.510059771085358
1,"propMissAct_0.46_autoCorr_0","MAR","Kalman filter","intercept",2.87684874242846,"K",0.634273062957311
1,"propMissAct_0.54_autoCorr_0.02","MAR","Kalman filter","intercept",1.46549626859641,"L",0.517217343932661
1,"propMissAct_0.66_autoCorr_0.08","MAR","Kalman filter","intercept",0.880142103001144,"M",0.510127423828229
1,"propMissAct_0.66_autoCorr_0.01","MAR","Kalman filter","intercept",3.2121801983814,"N",0.990493012526907
1,"propMissAct_0.66_autoCorr_0.09","MAR","Kalman filter","intercept",2.85727962180273,"O",0.63183124002299
1,"propMissAct_0.79_autoCorr_0.03","MAR","Kalman filter","intercept",3.27983581900935,"P",1.07134643705597
1,"y","MAR","Kalman filter","light",0.015796409008658,"A",0.00140478652214192
1,"propMissAct_0.08_autoCorr_0.08","MAR","Kalman filter","light",0.0164669380425971,"B",0.001446983998948
1,"propMissAct_0.1_autoCorr_0.01","MAR","Kalman filter","light",0.0153860369224412,"C",0.00149286331502765
1,"propMissAct_0.16_autoCorr_0.06","MAR","Kalman filter","light",0.0153330283325165,"D",0.00150654431038324
1,"propMissAct_0.2_autoCorr_0.05","MAR","Kalman filter","light",0.0183506443051021,"E",0.00151513193517033
1,"propMissAct_0.25_autoCorr_0","MAR","Kalman filter","light",0.0152433513515536,"F",0.00166490410758268
1,"propMissAct_0.29_autoCorr_0.03","MAR","Kalman filter","light",0.0170940827715779,"G",0.00171187232515671
1,"propMissAct_0.37_autoCorr_0.04","MAR","Kalman filter","light",0.0164662291783498,"H",0.00172067971087329
1,"propMissAct_0.38_autoCorr_0.04","MAR","Kalman filter","light",0.0150437541313999,"I",0.00175015466467772
1,"propMissAct_0.49_autoCorr_0.02","MAR","Kalman filter","light",0.0175333604820411,"J",0.00205602331125673
1,"propMissAct_0.46_autoCorr_0","MAR","Kalman filter","light",0.015212481372129,"K",0.00207888196337087
1,"propMissAct_0.54_autoCorr_0.02","MAR","Kalman filter","light",0.0182984568883621,"L",0.00185826159487096
1,"propMissAct_0.66_autoCorr_0.08","MAR","Kalman filter","light",0.0198604138297251,"M",0.00201316437285002
1,"propMissAct_0.66_autoCorr_0.01","MAR","Kalman filter","light",0.0194524059879065,"N",0.00248542588057808
1,"propMissAct_0.66_autoCorr_0.09","MAR","Kalman filter","light",0.0146986651286344,"O",0.00227793672359474
1,"propMissAct_0.79_autoCorr_0.03","MAR","Kalman filter","light",0.0128595184321551,"P",0.00330035788838682
1,"y","MAR","Kalman filter","discharge",-1.64415428414408,"A",0.518931770888552
1,"propMissAct_0.08_autoCorr_0.08","MAR","Kalman filter","discharge",-1.5901802588406,"B",0.533386590967863
1,"propMissAct_0.1_autoCorr_0.01","MAR","Kalman filter","discharge",-1.61328328720089,"C",0.51134117105653
1,"propMissAct_0.16_autoCorr_0.06","MAR","Kalman filter","discharge",-1.53171305962534,"D",0.52022652347778
1,"propMissAct_0.2_autoCorr_0.05","MAR","Kalman filter","discharge",-0.621384991805487,"E",0.554903088188368
1,"propMissAct_0.25_autoCorr_0","MAR","Kalman filter","discharge",-1.08542149484628,"F",0.597865848761528
1,"propMissAct_0.29_autoCorr_0.03","MAR","Kalman filter","discharge",-1.56447020747824,"G",0.908600679896077
1,"propMissAct_0.37_autoCorr_0.04","MAR","Kalman filter","discharge",-0.729913826454917,"H",0.531024320701643
1,"propMissAct_0.38_autoCorr_0.04","MAR","Kalman filter","discharge",-5.87493327475462,"I",0.805975912971618
1,"propMissAct_0.49_autoCorr_0.02","MAR","Kalman filter","discharge",-1.30356261873586,"J",0.701605748344578
1,"propMissAct_0.46_autoCorr_0","MAR","Kalman filter","discharge",-4.05930638681045,"K",1.13810642446757
1,"propMissAct_0.54_autoCorr_0.02","MAR","Kalman filter","discharge",-1.25829341831395,"L",0.810779472348395
1,"propMissAct_0.66_autoCorr_0.08","MAR","Kalman filter","discharge",-0.555086944079505,"M",0.531348648746929
1,"propMissAct_0.66_autoCorr_0.01","MAR","Kalman filter","discharge",-8.00973535106099,"N",2.3289485522489
1,"propMissAct_0.66_autoCorr_0.09","MAR","Kalman filter","discharge",-3.74797222576211,"O",0.820424152566631
1,"propMissAct_0.79_autoCorr_0.03","MAR","Kalman filter","discharge",-3.64153222136582,"P",2.16515538350758
1,"y","MAR","Kalman filter","sigma",1.41367638328014,"A",NA
1,"propMissAct_0.08_autoCorr_0.08","MAR","Kalman filter","sigma",1.46868165115463,"B",NA
1,"propMissAct_0.1_autoCorr_0.01","MAR","Kalman filter","sigma",1.36545865976481,"C",NA
1,"propMissAct_0.16_autoCorr_0.06","MAR","Kalman filter","sigma",1.40166979958446,"D",NA
1,"propMissAct_0.2_autoCorr_0.05","MAR","Kalman filter","sigma",1.3075932807469,"E",NA
1,"propMissAct_0.25_autoCorr_0","MAR","Kalman filter","sigma",1.4740178831671,"F",NA
1,"propMissAct_0.29_autoCorr_0.03","MAR","Kalman filter","sigma",1.4798908987976,"G",NA
1,"propMissAct_0.37_autoCorr_0.04","MAR","Kalman filter","sigma",1.15020652467606,"H",NA
1,"propMissAct_0.38_autoCorr_0.04","MAR","Kalman filter","sigma",1.10614157124252,"I",NA
1,"propMissAct_0.49_autoCorr_0.02","MAR","Kalman filter","sigma",1.5740514897652,"J",NA
1,"propMissAct_0.46_autoCorr_0","MAR","Kalman filter","sigma",1.27778804827031,"K",NA
1,"propMissAct_0.54_autoCorr_0.02","MAR","Kalman filter","sigma",1.24746984851166,"L",NA
1,"propMissAct_0.66_autoCorr_0.08","MAR","Kalman filter","sigma",0.853056134330828,"M",NA
1,"propMissAct_0.66_autoCorr_0.01","MAR","Kalman filter","sigma",0.873328627105793,"N",NA
1,"propMissAct_0.66_autoCorr_0.09","MAR","Kalman filter","sigma",0.796989469740897,"O",NA
1,"propMissAct_0.79_autoCorr_0.03","MAR","Kalman filter","sigma",0.675168787508437,"P",NA
1,"y","MAR","Multiple imputations","ar1",0.703438965532023,"A",0.0403500728182645
1,"propMissAct_0.08_autoCorr_0.08","MAR","Multiple imputations","ar1",0.655819830423424,"B",0.0440976471208109
1,"propMissAct_0.1_autoCorr_0.01","MAR","Multiple imputations","ar1",0.640474776477128,"C",0.046030433843457
1,"propMissAct_0.16_autoCorr_0.06","MAR","Multiple imputations","ar1",0.584439833569152,"D",0.0610977107482638
1,"propMissAct_0.2_autoCorr_0.05","MAR","Multiple imputations","ar1",0.618524642903827,"E",0.0540594977457059
1,"propMissAct_0.25_autoCorr_0","MAR","Multiple imputations","ar1",0.582057266655421,"F",0.0997240986214556
1,"propMissAct_0.29_autoCorr_0.03","MAR","Multiple imputations","ar1",0.405343248121071,"G",0.0670401875367219
1,"propMissAct_0.37_autoCorr_0.04","MAR","Multiple imputations","ar1",0.502007081588631,"H",0.0743128776084081
1,"propMissAct_0.38_autoCorr_0.04","MAR","Multiple imputations","ar1",0.501678134158824,"I",0.0739710433000483
1,"propMissAct_0.49_autoCorr_0.02","MAR","Multiple imputations","ar1",0.272875043411187,"J",0.0675787694151204
1,"propMissAct_0.46_autoCorr_0","MAR","Multiple imputations","ar1",0.429563034480339,"K",0.0679562766867707
1,"propMissAct_0.54_autoCorr_0.02","MAR","Multiple imputations","ar1",0.290392407573823,"L",0.0907048303482432
1,"propMissAct_0.66_autoCorr_0.08","MAR","Multiple imputations","ar1",0.18548513475138,"M",0.0746844099690986
1,"propMissAct_0.66_autoCorr_0.01","MAR","Multiple imputations","ar1",0.294694064520138,"N",0.0677081410407502
1,"propMissAct_0.66_autoCorr_0.09","MAR","Multiple imputations","ar1",0.242076795003978,"O",0.0727155962026022
1,"propMissAct_0.79_autoCorr_0.03","MAR","Multiple imputations","ar1",0.21204655871858,"P",0.0661328499187157
1,"y","MAR","Multiple imputations","intercept",2.03938083347255,"A",0.41479768773194
1,"propMissAct_0.08_autoCorr_0.08","MAR","Multiple imputations","intercept",1.88033778829024,"B",0.413666742891416
1,"propMissAct_0.1_autoCorr_0.01","MAR","Multiple imputations","intercept",1.98957748086583,"C",0.400346139765932
1,"propMissAct_0.16_autoCorr_0.06","MAR","Multiple imputations","intercept",1.79187200311527,"D",0.432078048970319
1,"propMissAct_0.2_autoCorr_0.05","MAR","Multiple imputations","intercept",1.34688785139672,"E",0.413310785592878
1,"propMissAct_0.25_autoCorr_0","MAR","Multiple imputations","intercept",1.7925078198489,"F",0.505273046417949
1,"propMissAct_0.29_autoCorr_0.03","MAR","Multiple imputations","intercept",1.34369416272751,"G",0.503896094482069
1,"propMissAct_0.37_autoCorr_0.04","MAR","Multiple imputations","intercept",1.56931771000629,"H",0.526036409780612
1,"propMissAct_0.38_autoCorr_0.04","MAR","Multiple imputations","intercept",1.55920491222112,"I",1.18112530518579
1,"propMissAct_0.49_autoCorr_0.02","MAR","Multiple imputations","intercept",0.50588041638208,"J",0.504415195401524
1,"propMissAct_0.46_autoCorr_0","MAR","Multiple imputations","intercept",0.657531668947442,"K",0.626231609525232
1,"propMissAct_0.54_autoCorr_0.02","MAR","Multiple imputations","intercept",1.2192557255871,"L",0.428332053375857
1,"propMissAct_0.66_autoCorr_0.08","MAR","Multiple imputations","intercept",0.625690648673269,"M",0.488756807263866
1,"propMissAct_0.66_autoCorr_0.01","MAR","Multiple imputations","intercept",-0.742836735732355,"N",1.24667758814274
1,"propMissAct_0.66_autoCorr_0.09","MAR","Multiple imputations","intercept",-0.581364490908111,"O",1.45770170197982
1,"propMissAct_0.79_autoCorr_0.03","MAR","Multiple imputations","intercept",-1.35847382762111,"P",2.17051141952755
1,"y","MAR","Multiple imputations","light",0.01524304573111,"A",0.00149443954346239
1,"propMissAct_0.08_autoCorr_0.08","MAR","Multiple imputations","light",0.0161518742944524,"B",0.0016614984633653
