"","CurSim","missingprop_autocor","pred","se","date","GPP","missingness","type","run_no"
"141",10,"propMissAct_0.12_autoCorr_0.86",1.38593698529035,0.955960856940967,2016-12-12,0.450831021651176,"MAR","dropNA_simple",10
"142",10,"propMissAct_0.12_autoCorr_0.86",1.59792392565197,0.956213546058649,2016-12-13,0.653991463731387,"MAR","dropNA_simple",10
"143",10,"propMissAct_0.12_autoCorr_0.86",1.5353908418843,0.956365268173421,2016-12-14,0.589519727153451,"MAR","dropNA_simple",10
"144",10,"propMissAct_0.12_autoCorr_0.86",1.65505124218899,0.956456374374986,2016-12-15,0.403866696016504,"MAR","dropNA_simple",10
"145",10,"propMissAct_0.12_autoCorr_0.86",1.36836915345213,0.956511084665853,2016-12-16,0.269401760261086,"MAR","dropNA_simple",10
"146",10,"propMissAct_0.12_autoCorr_0.86",1.34331183439249,0.95654393980671,2016-12-17,0.316764261250687,"MAR","dropNA_simple",10
"147",10,"propMissAct_0.12_autoCorr_0.86",1.57517525466931,0.956563670647158,2016-12-18,0.503715978970523,"MAR","dropNA_simple",10
"148",10,"propMissAct_0.12_autoCorr_0.86",1.63549306092173,0.956575519944693,2016-12-19,0.391838911292807,"MAR","dropNA_simple",10
"149",10,"propMissAct_0.12_autoCorr_0.86",1.60772579364868,0.956582636052,2016-12-20,0.364620582783133,"MAR","dropNA_simple",10
"150",10,"propMissAct_0.12_autoCorr_0.86",1.57645016040697,0.956586909654177,2016-12-21,0.584347525364993,"MAR","dropNA_simple",10
"151",10,"propMissAct_0.12_autoCorr_0.86",1.63775090335058,0.956589476186441,2016-12-22,0.523494209635502,"MAR","dropNA_simple",10
"152",10,"propMissAct_0.12_autoCorr_0.86",1.58577065738361,0.95659101753189,2016-12-23,0.590600885709447,"MAR","dropNA_simple",10
"153",10,"propMissAct_0.12_autoCorr_0.86",1.62788163435361,0.956591943196401,2016-12-24,0.352856725125781,"MAR","dropNA_simple",10
"154",10,"propMissAct_0.12_autoCorr_0.86",1.62714306607296,0.956592499110215,2016-12-25,0.638796268228445,"MAR","dropNA_simple",10
"155",10,"propMissAct_0.12_autoCorr_0.86",1.46124950691923,0.956592832967958,2016-12-26,0.382867072316656,"MAR","dropNA_simple",10
"156",10,"propMissAct_0.12_autoCorr_0.86",0.962063252532326,0.956593033468486,2016-12-27,0.0373816518772108,"MAR","dropNA_simple",10
"157",10,"propMissAct_0.12_autoCorr_0.86",1.18342510897672,0.956593153880449,2016-12-28,0.380477405644794,"MAR","dropNA_simple",10
"158",10,"propMissAct_0.12_autoCorr_0.86",1.30482937458944,0.956593226194682,2016-12-29,0.0899376035704571,"MAR","dropNA_simple",10
"159",10,"propMissAct_0.12_autoCorr_0.86",1.38822758969402,0.956593269623493,2016-12-30,0.459958607719185,"MAR","dropNA_simple",10
"160",10,"propMissAct_0.12_autoCorr_0.86",NA,0.956593295704967,2016-12-31,NA,"MAR","dropNA_simple",10
"161",10,"propMissAct_0.14_autoCorr_0.89",0.274366136840373,0.625692526356261,2016-11-30,0.0210691950931066,"MAR","dropNA_simple",10
"162",10,"propMissAct_0.14_autoCorr_0.89",0.462509098706753,0.785112845362488,2016-12-01,0.378646182477892,"MAR","dropNA_simple",10
"163",10,"propMissAct_0.14_autoCorr_0.89",0.732395315368032,0.863488980747222,2016-12-02,0.704274591016821,"MAR","dropNA_simple",10
"164",10,"propMissAct_0.14_autoCorr_0.89",0.97254023003545,0.905452792232786,2016-12-03,0.465486802605711,"MAR","dropNA_simple",10
"165",10,"propMissAct_0.14_autoCorr_0.89",1.13081661422391,0.928703753276181,2016-12-04,0.399462914168786,"MAR","dropNA_simple",10
