date,water.year,year,month,class,day,crop.season,season,treatment,GPP,GPP.lower,GPP.upper,ER,ER.lower,ER.upper,NEP,K600,K600.lower,K600.upper,precip.inch,precip.mm,precip.cat,Q,exceedprob,exceedence.category,exceedence.category.alt,turb,water.temp,light
1/11/2017,2017,2017,1,Early CC,11,cc,Winter,Post,0.587385103,-0.114344557,1.311965461,-9.405169203,-12.79977461,-6.284110934,-8.8177841,6.428611556,5.588616472,7.280754206,0.008,0.2,Elevated,682.27,96.38820639,90-100,High,NA,2.455416667,66.38834125
1/12/2017,2017,2017,1,Early CC,12,cc,Winter,Post,0.533985629,-0.122004585,1.188538493,-7.396215949,-11.21899003,-3.698281913,-6.86223032,5.732816618,4.848717626,6.629854867,0.76,19.29,High,1112.58,98.7960688,90-100,High,NA,4.376458333,34.08568813
1/13/2017,2017,2017,1,Early CC,13,cc,Winter,Post,0.13525634,-0.515903539,0.768746822,-5.956745374,-8.522267882,-3.384472222,-5.821489034,6.59729143,5.692175472,7.478183798,0,0,Zero,829.48,97.51842752,90-100,High,NA,2.310833333,113.2299725
1/14/2017,2017,2017,1,Early CC,14,cc,Winter,Post,0.112666577,-0.572485578,0.739680709,-4.872801884,-6.930251294,-2.851636441,-4.760135307,7.419304163,6.467820653,8.363223067,0,0,Zero,557.71,94.81572482,90-100,High,NA,2.616666667,40.84845042
1/15/2017,2017,2017,1,Early CC,15,cc,Winter,Post,0.45233353,-0.231488348,1.150969667,-4.700903931,-6.724701798,-2.587576704,-4.248570401,7.095128871,6.195572171,8.010391002,0,0,Zero,430.31,92.85012285,90-100,High,NA,2.586041667,82.01058583
1/16/2017,2017,2017,1,Early CC,16,cc,Winter,Post,0.890190284,0.160722679,1.593319811,-7.539907428,-10.21039078,-4.756535752,-6.649717144,6.05500514,5.336715101,6.764566567,0.032,0.81,Elevated,348.21,90.15970516,90-100,High,NA,3.400833333,30.21705021
2/6/2017,2017,2017,2,Early CC,6,cc,Winter,Post,2.066206042,1.230724753,2.845950228,-7.021646663,-9.021891559,-5.030641677,-4.955440621,6.833234536,6.168454508,7.533072105,0,0,Zero,90.88,60.92137592,60-90,Elevated,3.6596,3.064791667,185.808059
2/7/2017,2017,2017,2,Early CC,7,cc,Winter,Post,-0.330965839,-1.087929659,0.401458377,-8.8295554,-12.82369489,-4.818657209,-9.160521239,6.20438576,5.274803027,7.100581381,1.312,33.3,High,597.34,95.46683047,90-100,High,5.1833,6.391875,31.23613896
2/8/2017,2017,2017,2,Early CC,8,cc,Winter,Post,0.204528718,-0.514766817,0.942016849,-5.276897953,-7.690577969,-2.551804781,-5.072369235,6.197711117,5.3093868,7.122590351,0,0,Zero,914.41,98.00982801,90-100,High,NA,4.940208333,56.25046708
2/9/2017,2017,2017,2,Early CC,9,cc,Winter,Post,0.500994024,-0.205387989,1.284607894,-4.53799601,-6.564062048,-2.500388716,-4.037001986,7.693434294,6.768558237,8.603518794,0,0,Zero,571.86,95.08599509,90-100,High,NA,2.3875,158.6231494
2/10/2017,2017,2017,2,Early CC,10,cc,Winter,Post,0.754411751,-0.004651026,1.470131534,-4.711324937,-6.527272223,-2.960168477,-3.956913186,7.858555242,6.875356949,8.785834825,0,0,Zero,407.66,92.21130221,90-100,High,2.4933,1.847708333,137.8135388
2/11/2017,2017,2017,2,Early CC,11,cc,Winter,Post,1.382736706,0.587756976,2.187973054,-6.481644622,-8.691037379,-4.483385585,-5.098907916,8.46717695,7.588422194,9.303958092,0,0,Zero,334.06,89.50859951,60-90,High,1.4909,4.373333333,136.811084
2/12/2017,2017,2017,2,Early CC,12,cc,Winter,Post,0.75697711,0.017694409,1.523046938,-4.642451156,-6.738835315,-2.608946386,-3.885474046,7.885797094,7.024418237,8.766983248,0.2,5.08,Elevated,501.09,94.07862408,90-100,High,NA,5.765833333,161.9341417
2/13/2017,2017,2017,2,Early CC,13,cc,Winter,Post,0.950868308,0.19879489,1.722462383,-4.282998013,-5.999495475,-2.583495298,-3.332129705,8.414841322,7.506787168,9.317110835,0,0,Zero,393.51,91.48648649,90-100,High,NA,3.974166667,215.0408723
2/14/2017,2017,2017,2,Early CC,14,cc,Winter,Post,1.100718334,0.327045009,1.851545601,-4.003409412,-5.61997078,-2.261420634,-2.902691078,8.72871716,7.814234061,9.67234201,0,0,Zero,325.57,89.25061425,60-90,High,NA,4.524166667,206.9132973
2/15/2017,2017,2017,2,Early CC,15,cc,Winter,Post,1.131633402,0.393184483,1.839422308,-3.532971674,-5.059848746,-2.021333578,-2.401338272,8.685868921,7.84542549,9.499961017,0,0,Zero,249.13,85.36855037,60-90,High,NA,4.196875,164.6094142
2/16/2017,2017,2017,2,Early CC,16,cc,Winter,Post,1.163613692,0.410333163,1.902517694,-3.429455142,-4.928240681,-2.025163424,-2.26584145,8.649459675,7.766864577,9.492291068,0,0,Zero,191.38,80.88452088,60-90,High,NA,3.24875,112.5816869
2/17/2017,2017,2017,2,Early CC,17,cc,Winter,Post,1.500943535,0.704765519,2.262994801,-3.690352077,-5.206596787,-2.127993114,-2.189408542,8.933613266,8.028203162,9.816780198,0,0,Zero,170.71,78.57493857,60-90,Elevated,NA,4.74,215.369939
2/18/2017,2017,2017,2,Early CC,18,cc,Winter,Post,1.930262905,1.094357422,2.739517207,-3.748713701,-5.240333568,-2.290338724,-1.818450796,9.096404383,8.173711208,9.974520995,0,0,Zero,148.06,75.40540541,60-90,Elevated,NA,7.34875,219.7848758
2/19/2017,2017,2017,2,Early CC,19,cc,Winter,Post,1.965404605,1.160675853,2.79564122,-3.661820368,-5.162916138,-2.195453044,-1.696415763,9.127658435,8.251670356,10.03445195,0,0,Zero,119.75,69.82800983,60-90,Elevated,NA,7.522708333,197.9019985
2/20/2017,2017,2017,2,Early CC,20,cc,Winter,Post,2.238668351,1.437120153,3.101310964,-3.89315701,-5.400739035,-2.496033485,-1.654488659,9.098795287,8.251730837,9.984922123,0,0,Zero,97.39,63.63636364,60-90,Elevated,NA,7.523541667,216.1004515
2/25/2017,2017,2017,2,Early CC,25,cc,Winter,Post,1.583388366,0.864433651,2.308384647,-2.270939824,-3.524141851,-0.979975022,-0.687551458,7.71502498,6.875963643,8.572543696,0.112,2.84,Elevated,97.1,63.48894349,60-90,Elevated,NA,7.525104167,100.978625
2/26/2017,2017,2017,2,Early CC,26,cc,Winter,Post,1.517299592,0.796458438,2.292229321,-2.370221106,-3.623249375,-1.188330731,-0.852921514,7.727472403,6.881672747,8.5558621,0,0,Zero,79.27,56.3022113,40-60,Elevated,NA,3.358229167,227.8429313
2/27/2017,2017,2017,2,Early CC,27,cc,Winter,Post,2.098070921,1.32406325,2.869464171,-3.4538753,-4.795238604,-2.167881781,-1.355804379,6.1275259,5.43368878,6.797224643,0,0,Zero,68.79,50.68796069,40-60,Elevated,NA,5.131145833,207.5377604
2/28/2017,2017,2017,2,Early CC,28,cc,Winter,Post,3.178364889,2.42293989,3.959040759,-6.954480382,-8.633113244,-5.325924998,-3.776115493,5.961779798,5.303371715,6.590169175,0.288,7.31,Elevated,93.14,61.75675676,60-90,Elevated,NA,7.299270833,52.59234833
3/1/2017,2017,2017,3,Late CC,1,cc,Winter,Post,-0.152829498,-0.915264394,0.581761226,-4.931569275,-7.445273324,-2.074127235,-5.084398773,6.439093503,5.585564966,7.283885994,0.736,18.68,High,520.9,94.3980344,90-100,High,NA,9.262083333,42.47534896
3/2/2017,2017,2017,3,Late CC,2,cc,Winter,Post,1.69397787,0.945219269,2.467026472,-3.858306411,-5.414583858,-2.40482655,-2.164328541,7.146486568,6.348672616,7.956835079,0.008,0.2,Elevated,402,92.002457,90-100,High,NA,5.324791667,181.6606063
