"","CurSim","missingprop_autocor","parameters","param_value","param_se","missingness","type","run_no"
"206",1,"propMissAct_0.58","ar1",0.69245271343616,0.0413681555072679,"MNAR","Kalman Filter",1
"207",1,"propMissAct_0.58","intercept",0.662268038296005,0.0664192565552233,"MNAR","Kalman Filter",1
"208",1,"propMissAct_0.58","xreg1",0.20575851392233,0.0963844348913568,"MNAR","Kalman Filter",1
"209",1,"propMissAct_0.58","xreg2",-0.140537928906451,0.0381989916928537,"MNAR","Kalman Filter",1
"210",1,"propMissAct_0.58","sigma",0.0452684096920367,NA,"MNAR","Kalman Filter",1
"211",1,"propMissAct_0.64","ar1",0.639793532488198,0.0496325934360892,"MNAR","Kalman Filter",1
"212",1,"propMissAct_0.64","intercept",0.710458486647271,0.0627021886519948,"MNAR","Kalman Filter",1
"213",1,"propMissAct_0.64","xreg1",0.192047697338963,0.0943105850319721,"MNAR","Kalman Filter",1
"214",1,"propMissAct_0.64","xreg2",-0.0897656278446014,0.0358947951206997,"MNAR","Kalman Filter",1
"215",1,"propMissAct_0.64","sigma",0.0388358919149637,NA,"MNAR","Kalman Filter",1
"216",1,"propMissAct_0.69","ar1",0.53943251509222,0.062859162747898,"MNAR","Kalman Filter",1
"217",1,"propMissAct_0.69","intercept",0.709411376767093,0.0539552669428225,"MNAR","Kalman Filter",1
"218",1,"propMissAct_0.69","xreg1",0.216594944082665,0.0846202106022058,"MNAR","Kalman Filter",1
"219",1,"propMissAct_0.69","xreg2",-0.0587976098648793,0.031312093674327,"MNAR","Kalman Filter",1
"220",1,"propMissAct_0.69","sigma",0.0314201135999196,NA,"MNAR","Kalman Filter",1
"221",1,"propMissAct_0.74","ar1",0.446956192044525,0.0893244688764885,"MNAR","Kalman Filter",1
"222",1,"propMissAct_0.74","intercept",0.719106836184299,0.0485958384958492,"MNAR","Kalman Filter",1
"223",1,"propMissAct_0.74","xreg1",0.191222759162107,0.0786907733480527,"MNAR","Kalman Filter",1
"224",1,"propMissAct_0.74","xreg2",-0.0371321138164666,0.0271862825539229,"MNAR","Kalman Filter",1
"225",1,"propMissAct_0.74","sigma",0.0266812773218487,NA,"MNAR","Kalman Filter",1
"226",1,"propMissAct_0.11","intercept",0.723230508754147,0.0332608387243121,"MNAR","Multiple Imputations",1
"227",1,"propMissAct_0.11","xreg1",0.0162307077725059,0.113857477649847,"MNAR","Multiple Imputations",1
"228",1,"propMissAct_0.11","xreg2",1.05078232423996,0.140499441826446,"MNAR","Multiple Imputations",1
"229",1,"propMissAct_0.11","phi",-0.320627248485962,0.0694000219522813,"MNAR","Multiple Imputations",1
"230",1,"propMissAct_0.11","sigma",0.263191800460702,NA,"MNAR","Multiple Imputations",1
"231",1,"propMissAct_0.16","intercept",0.675307162203662,0.0329896809561807,"MNAR","Multiple Imputations",1
"232",1,"propMissAct_0.16","xreg1",0.300096222621419,0.0963474768582168,"MNAR","Multiple Imputations",1
"233",1,"propMissAct_0.16","xreg2",0.88367725727562,0.134042256526164,"MNAR","Multiple Imputations",1
"234",1,"propMissAct_0.16","phi",-0.155658813011578,0.06904706384809,"MNAR","Multiple Imputations",1
"235",1,"propMissAct_0.16","sigma",0.228480186797362,NA,"MNAR","Multiple Imputations",1
"236",1,"propMissAct_0.19","intercept",0.625016549164696,0.0488798399442248,"MNAR","Multiple Imputations",1
"237",1,"propMissAct_0.19","xreg1",0.283761524017596,0.0991691678305576,"MNAR","Multiple Imputations",1
"238",1,"propMissAct_0.19","xreg2",1.00051828509808,0.14317534080847,"MNAR","Multiple Imputations",1
"239",1,"propMissAct_0.19","phi",-0.128868246662571,0.0601307120810816,"MNAR","Multiple Imputations",1
"240",1,"propMissAct_0.19","sigma",0.217559825017341,NA,"MNAR","Multiple Imputations",1
"241",1,"propMissAct_0.23","intercept",0.601316398913939,0.037809103621897,"MNAR","Multiple Imputations",1
"242",1,"propMissAct_0.23","xreg1",0.250891777848999,0.0936581328528088,"MNAR","Multiple Imputations",1
"243",1,"propMissAct_0.23","xreg2",0.940049186187407,0.12397064890572,"MNAR","Multiple Imputations",1
"244",1,"propMissAct_0.23","phi",-0.19007124095951,0.0649113379994882,"MNAR","Multiple Imputations",1
"245",1,"propMissAct_0.23","sigma",0.211855489004144,NA,"MNAR","Multiple Imputations",1
"246",1,"propMissAct_0.27","intercept",0.59083819311422,0.0516550333573366,"MNAR","Multiple Imputations",1
"247",1,"propMissAct_0.27","xreg1",0.425833956957213,0.0941930659035857,"MNAR","Multiple Imputations",1
"248",1,"propMissAct_0.27","xreg2",0.758208598606707,0.16838867759741,"MNAR","Multiple Imputations",1
"249",1,"propMissAct_0.27","phi",-0.116102710782291,0.0511757995637493,"MNAR","Multiple Imputations",1
"250",1,"propMissAct_0.27","sigma",0.192366663925367,NA,"MNAR","Multiple Imputations",1
"251",1,"propMissAct_0.32","intercept",0.534279429547641,0.0435079851690798,"MNAR","Multiple Imputations",1
"252",1,"propMissAct_0.32","xreg1",0.445985527855011,0.0894910468924264,"MNAR","Multiple Imputations",1
"253",1,"propMissAct_0.32","xreg2",0.741310207449424,0.137337830002465,"MNAR","Multiple Imputations",1
"254",1,"propMissAct_0.32","phi",-0.104324869476357,0.0505963811878602,"MNAR","Multiple Imputations",1
"255",1,"propMissAct_0.32","sigma",0.179675564060957,NA,"MNAR","Multiple Imputations",1
"256",1,"propMissAct_0.37","intercept",0.480443781299665,0.044832774320279,"MNAR","Multiple Imputations",1
"257",1,"propMissAct_0.37","xreg1",0.547530835997654,0.082106519855777,"MNAR","Multiple Imputations",1
"258",1,"propMissAct_0.37","xreg2",0.614530969049951,0.112859312629084,"MNAR","Multiple Imputations",1
"259",1,"propMissAct_0.37","phi",-0.0703208531346203,0.052380725422302,"MNAR","Multiple Imputations",1
"260",1,"propMissAct_0.37","sigma",0.15836840106291,NA,"MNAR","Multiple Imputations",1
"261",1,"propMissAct_0.42","intercept",0.39025077941244,0.0550127365789127,"MNAR","Multiple Imputations",1
"262",1,"propMissAct_0.42","xreg1",0.588536944303189,0.086748358431567,"MNAR","Multiple Imputations",1
