"","X","simNumber","autocorrs","prop_miss","autocorr_act","estim_r","estim_alpha","se_r","se_alpha","lower_r","lower_alpha","upper_r","upper_alpha","r","alpha","N0"
"2995",1,205,0.2,0.18,0.77,0.152170781754658,0.0154732633612529,0.17964035384529,0.0133688134412368,-0.209718040969633,-0.0110679487733143,0.494838327130436,0.041364666049091,0.0286142903449197,0.00591946575185284,16
"2996",1,205,0.2,0.27,0.5,0.304559949695389,0.0272957215213989,0.158173926039518,0.0121214127554308,-0.0121685908490468,0.00347052536145483,0.608037247446262,0.0509984947718845,0.0286142903449197,0.00591946575185284,16
"2997",1,205,0.2,0.42,0.73,0.290583218349961,0.0242887697985156,0.141840805369039,0.0101828755971222,0.006763345062428,0.00427863284801615,0.562973763375304,0.0442112311539152,0.0286142903449197,0.00591946575185284,16
"2998",1,205,0.2,0.41,0.68,0.202433736277161,0.0172018180193819,0.144040209546108,0.00981243874541148,-0.0864706753865218,-0.00213619544951245,0.47843626962523,0.0363490718035401,0.0286142903449197,0.00591946575185284,16
"2999",1,205,0.2,0.33,0.81,0.198901168778432,0.017430218785307,0.169213247835868,0.0123110575373857,-0.139803854286564,-0.00682296496041103,0.523686727064025,0.0414490210735101,0.0286142903449197,0.00591946575185284,16
"3000",1,205,0.2,0.47,0.57,0.45994774608024,0.0372260914259906,0.15337184769226,0.0111083561999696,0.153848006877782,0.0154161318889133,0.755239968789942,0.0589747840723147,0.0286142903449197,0.00591946575185284,16
"3001",1,205,0.2,0.61,0.81,0.351947015546249,0.0369485012779513,0.194281702810005,0.0182692362120796,-0.0357002542900078,0.00113414321023599,0.725959642845649,0.0727566340542357,0.0286142903449197,0.00591946575185284,16
"3002",1,205,0.2,0.36,0.62,0.336267054766623,0.0268572975294324,0.162979781905211,0.0116192509924909,0.0104083743965086,0.00399194768653212,0.649434105070103,0.0495496388214383,0.0286142903449197,0.00591946575185284,16
"3003",1,205,0.2,0.62,0.74,0.399344848364784,0.0345020925536712,0.131253621317763,0.0100809667271987,0.136801230425163,0.0147268018774056,0.651521872721105,0.0542631070193083,0.0286142903449197,0.00591946575185284,16
"3004",1,205,0.2,0.68,0.68,0.448407126777197,0.0371424014084788,0.1313368546139,0.00994647137675498,0.186678216432378,0.0177200211658117,0.701628098977844,0.0567201521600489,0.0286142903449197,0.00591946575185284,16
"3005",1,206,0.2,0.1,0.72,0.00071370865433989,0.00202281921745057,0.13854609170213,0.00691835442414191,-0.277340060287272,-0.011635441566963,0.26603861035612,0.015499838706344,0.157744435421609,0.00992720028129407,21
"3006",1,206,0.2,0.03,0.77,0.0549225272401413,0.00538971758896031,0.146147512401372,0.00788026987023213,-0.238100662919118,-0.0101450897942849,0.335051922315599,0.0207605697836825,0.157744435421609,0.00992720028129407,21
"3007",1,206,0.2,0.07,0.71,0.0452453087472678,0.00493429882757483,0.148655368249022,0.00818345329137058,-0.253112667636717,-0.0112212322995989,0.329893673720331,0.0208742143310182,0.157744435421609,0.00992720028129407,21
"3008",1,206,0.2,0.07,0.7,0.055603695948179,0.00545868336380804,0.144470387193725,0.00778706527137253,-0.23401488188043,-0.00988773232525387,0.332556804047796,0.0206521125193918,0.157744435421609,0.00992720028129407,21
"3009",1,206,0.2,0.1,0.76,0.0646734795347946,0.0059209697648546,0.146539611726025,0.00789727142007618,-0.229199810348903,-0.0096516034481207,0.345488841697085,0.0213204517057253,0.157744435421609,0.00992720028129407,21
"3010",1,206,0.2,0.41,0.72,0.0541391701694886,0.0062521082757527,0.135376006236783,0.00737500104913399,-0.217083642814917,-0.00825833552424813,0.313825877199797,0.0206662743574069,0.157744435421609,0.00992720028129407,21
"3011",1,206,0.2,0.4,0.7,0.236359435152952,0.0153620038947394,0.132917389775726,0.0067541873252134,-0.0290343288221431,0.00211806784419172,0.492186423981621,0.0286056992591412,0.157744435421609,0.00992720028129407,21
"3012",1,206,0.2,0.21,0.75,0.0281355632359145,0.0052585902868436,0.140814565589068,0.00780126646341616,-0.254628968348988,-0.010150724640775,0.297642346538613,0.0204467953007294,0.157744435421609,0.00992720028129407,21
"3013",1,206,0.2,0.47,0.39,0.394102601337599,0.0299982627458086,0.139466122192793,0.00887637490060963,0.114682102107266,0.012550368647902,0.661611909385272,0.0473620624636743,0.157744435421609,0.00992720028129407,21
"3014",1,206,0.2,0.3,0.71,0.000855831351021037,0.00213440109262532,0.142745909006887,0.00720365388463454,-0.286382234246706,-0.0121205890476394,0.273518945323911,0.0161360942290613,0.157744435421609,0.00992720028129407,21
"3015",1,206,0.2,0.5,0.44,0.985261296408658,0.068744113121943,0.127355553144214,0.00845382070000515,0.732666506608578,0.0523016061885888,1.23200165509253,0.0854497250849676,0.157744435421609,0.00992720028129407,21
"3016",1,206,0.2,0.53,0.78,0.186509936352286,0.0130323085406146,0.134584088589269,0.00713309441369904,-0.0837770187260876,-0.00104855803927165,0.444078601499547,0.0269301553833304,0.157744435421609,0.00992720028129407,21
"3017",1,215,0.2,0.13,0.54,0.0543555195653542,0.00656587302912431,0.235977194629606,0.0140288718819506,-0.423003805558553,-0.0214682635703995,0.502158319634211,0.0335276337804391,0.0550108870883247,0.00488738051895052,16
"3018",1,215,0.2,0.09,0.88,-0.195705164351178,-0.00848402389789571,0.257759080143964,0.0149297936157229,-0.720238656128259,-0.0385241688255255,0.290154499293186,0.0199900160913395,0.0550108870883247,0.00488738051895052,16
"3019",1,215,0.2,0.13,0.83,-0.104822333313938,-0.00260036928775265,0.238575591346898,0.0134912602633148,-0.589042147505624,-0.029650416846971,0.346335855574721,0.023237735210399,0.0550108870883247,0.00488738051895052,16
"3020",1,215,0.2,0.22,0.8,-0.0396701178603173,0.000994246864704428,0.235937962111105,0.0138171172837396,-0.51889657414064,-0.0267203527797944,0.406312861862339,0.027456302648822,0.0550108870883247,0.00488738051895052,16
"3021",1,215,0.2,0.22,0.82,-0.166081747276035,-0.00672961846005807,0.245020439181873,0.0144555293499146,-0.663095412348226,-0.0356907312557778,0.297378736743059,0.0209667575251488,0.0550108870883247,0.00488738051895052,16
"3022",1,215,0.2,0.17,0.85,0.0131232513457362,0.00430019320322825,0.225939420952319,0.0132813017761963,-0.443152032158268,-0.0221568934244757,0.442481603974184,0.0298963652031232,0.0550108870883247,0.00488738051895052,16
"3023",1,215,0.2,0.09,0.73,-0.115196676988317,-0.00367402479647183,0.253588490805246,0.0146588709277548,-0.631549462969574,-0.033184089155644,0.362673030127055,0.0242792261570961,0.0550108870883247,0.00488738051895052,16
"3024",1,215,0.2,0.31,0.75,0.0512047419922787,0.00647613089346915,0.197258712670222,0.0118090436304191,-0.349849253469897,-0.0172079117581915,0.42405551545307,0.0291198970993365,0.0550108870883247,0.00488738051895052,16
"3025",1,215,0.2,0.5,0.34,0.271849375169899,0.0165918051508164,0.236989440003666,0.0129539923089211,-0.202923725827512,-0.0090876721406165,0.726088081279013,0.0416902196807243,0.0550108870883247,0.00488738051895052,16
"3026",1,215,0.2,0.52,0.69,0.162256500504815,0.0148764250599107,0.228150028591311,0.0151409459390171,-0.299956640625953,-0.0153665511128316,0.594828169683507,0.0440122937139349,0.0550108870883247,0.00488738051895052,16
"3027",1,215,0.2,0.52,0.29,0.365500844462461,0.0267417821578471,0.219550769228684,0.0138325374472246,-0.0847128122127369,-0.00128648084809277,0.777018797718954,0.0530022745305883,0.0550108870883247,0.00488738051895052,16
"3028",1,217,0.2,0.14,0.74,0.0872490050769577,0.00670175200969217,0.200296990665902,0.0112828661135629,-0.314914764196162,-0.0158093198420153,0.470316838346239,0.028421845065802,0.0481897643407374,0.00250786796538159,20
"3029",1,217,0.2,0.18,0.27,0.272280004736852,0.0172567081484404,0.193925184580762,0.0110338268950384,-0.113496479593273,-0.00454569522005684,0.646769488729813,0.0387112206531802,0.0481897643407374,0.00250786796538159,20
"3030",1,217,0.2,0.07,0.74,0.0945590550115457,0.00725896066426755,0.206207511894054,0.0118524678488392,-0.319478644673684,-0.0163904526843685,0.488937137384175,0.0300745435911427,0.0481897643407374,0.00250786796538159,20
"3031",1,217,0.2,0.32,0.45,0.341229159040435,0.0210812875554145,0.171317977062398,0.00962845746379644,-0.000920110913697064,0.00199275623237587,0.670664336960003,0.0397363428303471,0.0481897643407374,0.00250786796538159,20
"3032",1,217,0.2,0.43,0.62,0.221711330827966,0.0150530132551822,0.181004787978577,0.0106992301022833,-0.141018323392998,-0.00623218595843927,0.568622438701686,0.0357136253984675,0.0481897643407374,0.00250786796538159,20
"3033",1,217,0.2,0.26,0.82,0.120039002996755,0.00864803131985892,0.195278661901328,0.0110762492501337,-0.271345878810107,-0.0134039330246482,0.494176709099361,0.0300152572944169,0.0481897643407374,0.00250786796538159,20
"3034",1,217,0.2,0.31,0.59,0.344446538970907,0.0220771642993653,0.145072890432827,0.0084550029097179,0.055274799512397,0.00536596876881386,0.623978957908236,0.0385097952661606,0.0481897643407374,0.00250786796538159,20
"3035",1,217,0.2,0.25,0.44,0.488818485754948,0.0309981583081082,0.18753348188834,0.011068621456534,0.112524363100911,0.00893839127633207,0.847719288504667,0.0523295897834383,0.0481897643407374,0.00250786796538159,20
"3036",1,217,0.2,0.32,0.63,0.199842563192566,0.0130769575207615,0.171923954286297,0.00967801398831179,-0.143724473942293,-0.00611560293357642,0.530198493575965,0.0318198051937424,0.0481897643407374,0.00250786796538159,20
"3037",1,217,0.2,0.43,0.29,0.349438216993355,0.0230850099266038,0.175475674153622,0.0106124020383831,-0.000131454602530345,0.00209926100845396,0.687739611410612,0.0436995519093799,0.0481897643407374,0.00250786796538159,20
"3038",1,217,0.2,0.53,0.9,0.465543497554508,0.0307220959723377,0.15220116591229,0.00925648597273521,0.162637855236267,0.012481043188239,0.759251354868332,0.0487644758942799,0.0481897643407374,0.00250786796538159,20
"3039",1,217,0.2,0.5,0.77,0.186681197179111,0.0121940907764311,0.149510999919192,0.00822832465951857,-0.111877051174526,-0.00410199672176029,0.474303111042846,0.0281579320989442,0.0481897643407374,0.00250786796538159,20
"3040",1,217,0.2,0.72,0.21,0.727198098269054,0.0473444510454068,0.122288581218877,0.00774437892947011,0.483299976804094,0.0320899364679807,0.962778900690102,0.0624550733062238,0.0481897643407374,0.00250786796538159,20
"3041",1,217,0.2,0.6,NA,0.251246278550561,0.0169569483264092,0.185834332632937,0.0109975384360363,-0.119276217620263,-0.00480235417103502,0.609108921995388,0.0383016724623016,0.0481897643407374,0.00250786796538159,20
"3042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3043",1,233,0.2,0.1,0.45,0.265925333949013,0.0380733966049491,0.234071900345704,0.0223190416289202,-0.199916806757374,-0.00507970367841756,0.717801476233063,0.0824251612260817,0.119242209542143,0.00649150570714846,20
"3044",1,233,0.2,0.05,0.54,0.015076229463499,0.0102817884675866,0.299061019925634,0.0296497644601577,-0.592344701650152,-0.0488201745758204,0.580456362190581,0.0674438757927953,0.119242209542143,0.00649150570714846,20
"3045",1,233,0.2,0.1,0.59,0.0245881185188969,0.0106367605846307,0.298701746740603,0.0291711844887336,-0.58247665924158,-0.0475710716141689,0.588907340807363,0.0668148047824375,0.119242209542143,0.00649150570714846,20
"3046",1,233,0.2,0.1,0.53,0.0422258409236429,0.012610444675254,0.307489172471449,0.0304125212080853,-0.581823698754714,-0.048016107789572,0.624063151989814,0.0712444739580513,0.119242209542143,0.00649150570714846,20
"3047",1,233,0.2,0.19,0.48,0.180552844083588,0.0277202422953466,0.264015200569417,0.0255911541397618,-0.35279806394393,-0.0228518089414847,0.682576697355536,0.0775038759882586,0.119242209542143,0.00649150570714846,20
"3048",1,233,0.2,0.14,0.64,0.111960812218761,0.0208481107208343,0.295589982282851,0.0293331211300061,-0.489117876401666,-0.0376902254008009,0.670076026858858,0.0773327521018315,0.119242209542143,0.00649150570714846,20
"3049",1,233,0.2,0.33,0.3,0.532003885382591,0.0634396629559419,0.239572952102465,0.0240935619485059,0.0554067134452962,0.0168138622898542,0.99482803307782,0.111289823508934,0.119242209542143,0.00649150570714846,20
"3050",1,233,0.2,0.33,0.58,0.311342986764988,0.0374181252103425,0.240214116475374,0.0226955829879991,-0.171392124938429,-0.00710091670089164,0.770424272871913,0.0818794146124828,0.119242209542143,0.00649150570714846,20
"3051",1,233,0.2,0.38,0.54,0.262820801349914,0.0348584764440542,0.319468472982427,0.0319368033318738,-0.385370719909542,-0.0288555567665066,0.867362081149598,0.0963696730239108,0.119242209542143,0.00649150570714846,20
"3052",1,233,0.2,0.29,0.67,0.235888660362249,0.0318671149240589,0.274393865120108,0.0270907289881458,-0.324164467095729,-0.0223481613267576,0.752553326028986,0.0839497603718637,0.119242209542143,0.00649150570714846,20
"3053",1,233,0.2,0.48,0.38,0.121727618194096,0.0192534227072087,0.232535073264342,0.0209424919490203,-0.342652576285265,-0.0215245264184919,0.569406333336462,0.0606271381294204,0.119242209542143,0.00649150570714846,20
"3054",1,233,0.2,0.52,0.15,0.653942462270015,0.0659781762225769,0.232035060935348,0.0215388857233194,0.18812207822959,0.0235328564411061,1.09801362847789,0.107991004570602,0.119242209542143,0.00649150570714846,20
"3055",1,233,0.2,0.48,0.25,0.727631960324697,0.0825486472526436,0.263299802839571,0.0266935280109444,0.195689131663807,0.029758995895589,1.22821953511087,0.134433080576252,0.119242209542143,0.00649150570714846,20
"3056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057",1,242,0.2,0.08,0.48,-0.00358076331616377,0.00976852135432424,0.347000581329975,0.0293434217741542,-0.707637928250086,-0.0479063718467688,0.653416583344287,0.0671990646356552,0.0385176232244274,0.00938142643403262,29
"3058",1,242,0.2,0.08,0.47,-0.09802166004884,0.00978001920478357,0.365575453408699,0.0326053346941277,-0.843122446811019,-0.054479685412927,0.591881647710903,0.0735213734011739,0.0385176232244274,0.00938142643403262,29
"3059",1,242,0.2,0.25,0.28,-0.203929963053541,0.00102697521472193,0.349768627230992,0.0328892145340695,-0.911613852028636,-0.0629647212268279,0.461644787128959,0.0662091136238799,0.0385176232244274,0.00938142643403262,29
"3060",1,242,0.2,0.25,0.21,0.163986171897563,0.0267039928164199,0.254258791544483,0.0209345580472347,-0.352333163193573,-0.0135897731622516,0.647494431862828,0.0689124275260933,0.0385176232244274,0.00938142643403262,29
"3061",1,242,0.2,0.08,0.44,0.154227298100973,0.0384501955451597,0.361020088237544,0.0354902716663821,-0.572220544399611,-0.0301455185847994,0.844064210165363,0.10910217492542,0.0385176232244274,0.00938142643403262,29
"3062",1,242,0.2,0.36,0.4,0.648455331287726,0.0862627772840357,0.274704828800757,0.0279796649482927,0.0924544624947281,0.031927093891355,1.1706448740224,0.141784507973815,0.0385176232244274,0.00938142643403262,29
"3063",1,242,0.2,0.17,0.41,0.229383833896902,0.0440374199554777,0.368134797863663,0.0352228063198796,-0.515064255831462,-0.0245248729946485,0.928832687529135,0.113623740269611,0.0385176232244274,0.00938142643403262,29
"3064",1,242,0.2,0.33,0.59,0.0446429503165205,0.0292801459696706,0.330610033637008,0.0323497550841119,-0.625897966437219,-0.0334136929175712,0.673088522942502,0.0937817875345226,0.0385176232244274,0.00938142643403262,29
"3065",1,242,0.2,0.17,0.55,-0.31124422435308,-0.00931717064373761,0.360341045798324,0.0326519667608257,-1.04417395399297,-0.0732876984856043,0.371138898405438,0.055007343244812,0.0385176232244274,0.00938142643403262,29
"3066",1,261,0.2,0.13,0.17,0.252966968286446,0.0661724169335963,0.326815645149674,0.0473927770098029,-0.397094646730854,-0.0233109212610981,0.886842268718332,0.163022557243208,0.0134335494745486,0.00909905223012902,16
"3067",1,261,0.2,0.2,0.45,0.217954300068879,0.0649379367429745,0.391678781858087,0.0616934205350284,-0.570472797593284,-0.0541589086620983,0.967305848301568,0.188132286090115,0.0134335494745486,0.00909905223012902,16
"3068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069",1,261,0.2,0.2,0.53,0.127106976813873,0.04441822271263,0.392212451791146,0.0606273886331734,-0.667439707796839,-0.0737611144299441,0.872071845982989,0.164266700083447,0.0134335494745486,0.00909905223012902,16
"3070",1,261,0.2,0.07,0.38,0.214701490651553,0.0593507454218774,0.398822571256139,0.0626586784017715,-0.587152240374893,-0.0618321197582188,0.978346126695387,0.18418750216306,0.0134335494745486,0.00909905223012902,16
"3071",1,261,0.2,0.4,0.48,0.683118675453493,0.131786194389282,0.308469569013715,0.0484813700438074,0.0552833110922195,0.0380505127373984,1.26693648674223,0.228632089718911,0.0134335494745486,0.00909905223012902,16
"3072",1,261,0.2,0.2,0.46,0.0437453059021587,0.0367404652634397,0.374981957156723,0.0610759745880597,-0.712480901635234,-0.0807340667651823,0.760308455202307,0.15927586662003,0.0134335494745486,0.00909905223012902,16
"3073",1,261,0.2,0.31,0.47,0.00190044761300392,0.027953462318162,0.36181116536731,0.0580710871012522,-0.730975504833493,-0.0845426777135902,0.689397454617909,0.143494815747382,0.0134335494745486,0.00909905223012902,16
"3074",1,261,0.2,0.38,0.1,0.369547026490338,0.0839790663566554,0.308763831862566,0.0451041778267017,-0.253095490326755,-0.00260499013143639,0.958981930366716,0.174512967270693,0.0134335494745486,0.00909905223012902,16
"3075",1,261,0.2,0.33,0.06,0.490307726687276,0.10266362865907,0.407779404282482,0.0644480300415034,-0.326060967551775,-0.0217685725900589,1.27548206267687,0.231441127710991,0.0134335494745486,0.00909905223012902,16
"3076",1,262,0.2,0.17,0.81,0.0832687120494345,0.0063230066526214,0.137883109218245,0.00655298263229675,-0.191283757540052,-0.00657613702584232,0.349314789936837,0.0191163613311813,0.120670422666636,0.00860565141611733,26
"3077",1,262,0.2,0.16,0.74,0.0795480864930217,0.00607630731531733,0.128096631121951,0.00601862331108792,-0.175712781068387,-0.00577625557027313,0.326551114469,0.0178230502153964,0.120670422666636,0.00860565141611733,26
"3078",1,262,0.2,0.18,0.68,0.0580603981754727,0.00481226610866878,0.122483272978397,0.0055482548578503,-0.186226282656011,-0.00612344057128738,0.294046155239042,0.01563255844854,0.120670422666636,0.00860565141611733,26
"3079",1,262,0.2,0.25,0.76,0.0353314705808715,0.00433827614052595,0.124849229325097,0.00561497820542225,-0.213035145165963,-0.00668974426545327,0.276490598429514,0.0153270239554477,0.120670422666636,0.00860565141611733,26
"3080",1,262,0.2,0.03,0.73,0.0225450400617171,0.00320083222860842,0.13326844444121,0.00613087048409961,-0.243073400926739,-0.0088799191924378,0.279474849664177,0.0151598980938177,0.120670422666636,0.00860565141611733,26
"3081",1,262,0.2,0.44,0.83,0.046177559802714,0.00452690518857845,0.14175232928487,0.00700912853918097,-0.235525065041989,-0.00924242421611449,0.320253409411467,0.0182394145736837,0.120670422666636,0.00860565141611733,26
"3082",1,262,0.2,0.25,0.83,0.0492244771910607,0.00424698565273436,0.131555653339451,0.00597975417136777,-0.212699586318134,-0.00752124640514323,0.303112762947083,0.0159250653353861,0.120670422666636,0.00860565141611733,26
"3083",1,262,0.2,0.31,0.98,-0.0428389696122402,3.55193322138008e-05,0.134102037865581,0.00608898165926096,-0.309699701069,-0.0119430183005685,0.216109333018812,0.0119323406078124,0.120670422666636,0.00860565141611733,26
"3084",1,262,0.2,0.39,0.84,0.0943400972451106,0.00653565585166589,0.122306799890419,0.00557880301470814,-0.148579943683832,-0.00439913656694806,0.33097255283281,0.0174756635738814,0.120670422666636,0.00860565141611733,26
"3085",1,262,0.2,0.66,0.63,0.178985467490052,0.0117613444379064,0.108420989393264,0.005692978349629,-0.0358437047687744,0.000606093444005664,0.389220653862771,0.0229258830844603,0.120670422666636,0.00860565141611733,26
"3086",1,262,0.2,0.67,0.7,0.39536979330531,0.0284621299237616,0.0909414523964123,0.00495684150035533,0.214971365923104,0.0187926315152583,0.571538299515923,0.0382292040689598,0.120670422666636,0.00860565141611733,26
"3087",1,262,0.2,0.5,0.38,0.057513114037527,0.00436367995510705,0.118198552515574,0.00512836636994652,-0.177900342925092,-0.00573336056881377,0.285533075855607,0.0143742610827065,0.120670422666636,0.00860565141611733,26
"3088",1,262,0.2,0.53,0.47,0.354119921685868,0.0200262455347944,0.121659079476911,0.00589187134644515,0.112345342468535,0.00848188764974884,0.589314095903644,0.0315809606173016,0.120670422666636,0.00860565141611733,26
"3089",1,279,0.2,0.1,0.87,0.0693325113529372,0.005073579194174,0.0872741553789896,0.00404659354982672,-0.10378479276022,-0.00282233069875737,0.238395660204477,0.0130445352100124,0.02871564601849,0.00326449554390274,17
"3090",1,279,0.2,0.13,0.66,0.0836076942002292,0.00590052062355695,0.090616643727225,0.00433567386886259,-0.0962015852945252,-0.00256869996965256,0.259084173920493,0.0144316039179679,0.02871564601849,0.00326449554390274,17
"3091",1,279,0.2,0.12,0.77,0.05424366530112,0.00421241141994283,0.0915256830195407,0.00417916139821747,-0.127701306683428,-0.00397137917552382,0.231156784453245,0.0124155044071898,0.02871564601849,0.00326449554390274,17
"3092",1,279,0.2,0.25,0.87,0.0672855292806379,0.00498217815925718,0.087766544699572,0.00415124808307572,-0.106745731117139,-0.00312021627843769,0.23734670254775,0.013155631100159,0.02871564601849,0.00326449554390274,17
"3093",1,279,0.2,0.23,0.88,0.09003821869825,0.00594187968845624,0.0876093305907155,0.00397881917788447,-0.0838882984383716,-0.00183609676296117,0.259602086239262,0.0137645479254045,0.02871564601849,0.00326449554390274,17
"3094",1,279,0.2,0.27,0.95,0.146856902082298,0.0088001986563187,0.0879666713358978,0.00400838601670342,-0.0277430921125368,0.000969532098636268,0.317148539653018,0.016686224067609,0.02871564601849,0.00326449554390274,17
"3095",1,279,0.2,0.33,0.77,0.0828179551188362,0.00509670881855992,0.0835455370059704,0.00346463421179012,-0.0827810530460936,-0.00165962740887874,0.244777074476511,0.0119253427129999,0.02871564601849,0.00326449554390274,17
"3096",1,279,0.2,0.38,0.89,0.109387815084208,0.0068020087299855,0.0912228563392392,0.00415577011014285,-0.0720295656372424,-0.00134354241514797,0.285641597650808,0.0149514146809074,0.02871564601849,0.00326449554390274,17
"3097",1,279,0.2,0.38,0.9,0.125229373416251,0.00765114227885547,0.0823911441794192,0.00381577689751516,-0.0381437824040241,0.00020763765136402,0.284892231267732,0.0151695918790831,0.02871564601849,0.00326449554390274,17
"3098",1,279,0.2,0.52,0.61,0.295806216167122,0.0191888384432612,0.0905985965118774,0.00502089792811788,0.116352003104277,0.00939989366263147,0.471542148464331,0.0290851123624899,0.02871564601849,0.00326449554390274,17
"3099",1,279,0.2,0.49,0.82,0.165509871124326,0.0082889361711999,0.0802813855599578,0.00324410853547507,0.00646359551446725,0.00196406378487401,0.321213885798956,0.014683681058798,0.02871564601849,0.00326449554390274,17
"3100",1,279,0.2,0.61,0.99,0.274858767990528,0.0138544134062246,0.074473175017437,0.0032151868178926,0.127667735411439,0.00762319657549498,0.419645291704579,0.0202298316318058,0.02871564601849,0.00326449554390274,17
"3101",1,279,0.2,0.7,0.65,0.181144794155848,0.00893926600047158,0.0861007867084334,0.00396771597550841,0.0100192164782608,0.00114711471730098,0.347582645137113,0.0167031738434311,0.02871564601849,0.00326449554390274,17
"3102",1,279,0.2,0.65,0.5,0.385429501620553,0.0296513810416917,0.107348419457439,0.00720888799867597,0.172738706090082,0.0155897483390567,0.593623093299046,0.0438552607575659,0.02871564601849,0.00326449554390274,17
"3103",1,280,0.2,0.14,0.5,0.266829517387129,0.0310200554194549,0.225137803599007,0.020876738005379,-0.178705165827119,-0.00909084254333576,0.7043035405049,0.0728002835377614,0.0631122938970582,0.00820791708095931,9
"3104",1,280,0.2,0.1,0.71,0.264929212783741,0.0303541959137327,0.235031214123551,0.02177320288674,-0.200246801374516,-0.0115686712608629,0.721498323073542,0.0738310723764174,0.0631122938970582,0.00820791708095931,9
"3105",1,280,0.2,0.14,0.38,0.29694683006149,0.0337956456972168,0.225198757922462,0.0213520454333074,-0.1472117143163,-0.00713592913942539,0.736505958926817,0.076677136358357,0.0631122938970582,0.00820791708095931,9
"3106",1,280,0.2,0.05,0.39,0.232274571771468,0.0276546224065427,0.229373523920011,0.0215288621124778,-0.220923674642231,-0.0136770955630057,0.678906307699569,0.0707980427000237,0.0631122938970582,0.00820791708095931,9
"3107",1,280,0.2,0.29,0.56,0.433138261255673,0.0459584608182365,0.227578638933537,0.020928108398689,-0.019957746864038,0.00539622707634462,0.872415370259734,0.0874625135422512,0.0631122938970582,0.00820791708095931,9
"3108",1,280,0.2,0.22,0.6,0.302676835635049,0.0347551613021618,0.218210834784749,0.0207640953816369,-0.129868493010167,-0.00527378351461012,0.7258354862166,0.0761600142418177,0.0631122938970582,0.00820791708095931,9
"3109",1,280,0.2,0.48,0.13,0.793559629261439,0.0844483678586817,0.239939642805928,0.0240851415338852,0.319781578918386,0.0379892197191306,1.26043148037121,0.13241264133315,0.0631122938970582,0.00820791708095931,9
"3110",1,280,0.2,0.14,0.52,0.290821749257949,0.033300172136383,0.233898333928762,0.0220231263710626,-0.172024925815569,-0.00905739283145924,0.745203834241925,0.0773126987415449,0.0631122938970582,0.00820791708095931,9
"3111",1,280,0.2,0.43,0.77,0.423533070554922,0.0408337531130819,0.240841580230837,0.0219163214520731,-0.0562432257831594,-0.00180867225218743,0.887322663411087,0.0840341566807549,0.0631122938970582,0.00820791708095931,9
"3112",1,280,0.2,0.54,0.6,0.496122053755049,0.0498809605409624,0.182650270162442,0.0163480932811643,0.133050936475336,0.0183419392879975,0.84933847585184,0.082461342626236,0.0631122938970582,0.00820791708095931,9
"3113",1,280,0.2,0.52,0.72,0.04801912445366,0.0112601155382045,0.368200240022984,0.0375885160702618,-0.712198998168713,-0.0652983296143934,0.732515110801688,0.082170020474115,0.0631122938970582,0.00820791708095931,9
"3114",1,280,0.2,0.32,0.53,0.377137083662433,0.0443588891025568,0.207413071442707,0.0203675449833454,-0.0348912518151281,0.00517564391128523,0.778646739667681,0.0850795696200714,0.0631122938970582,0.00820791708095931,9
"3115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3116",1,291,0.2,0.16,0.65,-0.191501791953208,-0.00550458671402602,0.165506398998728,0.00560018039845504,-0.522187192546424,-0.0166184018232184,0.126754928734874,0.00533955689583155,0.0744843905302771,0.00348236894095317,25
"3117",1,291,0.2,0.06,0.84,-0.162550648437051,-0.00451165153146628,0.170961029491032,0.00582279480094214,-0.50408604018617,-0.016067543388212,0.166201851050004,0.00676172095424432,0.0744843905302771,0.00348236894095317,25
"3118",1,291,0.2,0.19,0.84,-0.114348993670427,-0.00285112150316446,0.165581112128275,0.00577343417190932,-0.444664637777247,-0.0142864951642042,0.204497296438116,0.00834805621236083,0.0744843905302771,0.00348236894095317,25
"3119",1,291,0.2,0.21,0.65,-0.128144038577546,-0.0033297066761639,0.169282093428285,0.005802655938346,-0.466889379063335,-0.0148658685165733,0.196785792844903,0.00788313758448737,0.0744843905302771,0.00348236894095317,25
"3120",1,291,0.2,0.38,NA,-0.109871716476918,-0.00280188593564533,0.163617778242412,0.0057849350709415,-0.435083847947928,-0.0142122747324834,0.206291971614683,0.00846411876154754,0.0744843905302771,0.00348236894095317,25
"3121",1,291,0.2,0.19,0.87,-0.0708568919220859,-0.00132479854631751,0.162206474897306,0.00558034835714019,-0.394119778025897,-0.0123660611283546,0.241788405264693,0.00951067863078463,0.0744843905302771,0.00348236894095317,25
"3122",1,291,0.2,0.49,0.28,0.0713239876577875,0.0034385532673536,0.115118500147024,0.00380273305407715,-0.157025619216912,-0.00403098955263325,0.294259558430165,0.0108763147981113,0.0744843905302771,0.00348236894095317,25
"3123",1,291,0.2,0.41,0.66,-0.070394435097416,-0.00129656858894516,0.14620500416326,0.0049095929571276,-0.361055415094451,-0.0109779629327638,0.212139399136059,0.00827003118699978,0.0744843905302771,0.00348236894095317,25
